Area,BHK,Bathroom,Furnishing,Parking,Price,Status,Transaction,Type,Per_Sqft,Locality
550,2,1,Semi-Furnished,2,1600000,Ready_to_move,Resale,Apartment,2778,"Batla House, Okhla"
750,3,2,Semi-Furnished,1,2400000,Ready_to_move,Resale,Builder_Floor,2778,"Batla House Project, Batla House, Okhla"
1260,3,2,Semi-Furnished,1,7000000,Ready_to_move,Resale,Builder_Floor,5556,"Abul Fazal Enclave Part 1, Okhla"
675,2,2,Unfurnished,1,3100000,Ready_to_move,Resale,Builder_Floor,5556,"Abul Fazal Enclave Part-II, Okhla"
810,2,2,Semi-Furnished,1,14500000,Ready_to_move,Resale,Apartment,5556,"Sukhdev Vihar, Okhla"
3150,4,5,Semi-Furnished,3,61500000,Ready_to_move,New_Property,Builder_Floor,5556,"Sukhdev Vihar, Okhla"
2000,4,4,Semi-Furnished,1,27500000,Ready_to_move,Resale,Builder_Floor,5556,"Sukhdev Vihar, Okhla"
1775,3,3,Semi-Furnished,1,25500000,Almost_ready,New_Property,Apartment,14366,"The Amaryllis, Karol Bagh"
1135,3,3,Furnished,2,25000000,Almost_ready,Resale,Apartment,14366,"The Amaryllis, Karol Bagh"
1252,2,2,Semi-Furnished,1,18500000,Almost_ready,New_Property,Apartment,14776,"The Amaryllis, Karol Bagh"
2000,4,4,Semi-Furnished,1,39700000,Almost_ready,New_Property,Apartment,14776,"The Amaryllis, Karol Bagh"
530,4,1,Semi-Furnished,1,6800000,Ready_to_move,Resale,Apartment,14776,"Dev Nagar, Karol Bagh"
1332,3,2,Semi-Furnished,1,6540000,Ready_to_move,Resale,Builder_Floor,14776,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank"
1017,3,3,Semi-Furnished,1,22000000,Ready_to_move,New_Property,Apartment,14776,"The Amaryllis, Karol Bagh"
1775,3,3,Semi-Furnished,1,25500000,Almost_ready,New_Property,Apartment,14366,"The Amaryllis, Karol Bagh"
987,2,2,Semi-Furnished,1,17000000,Ready_to_move,New_Property,Apartment,14366,"The Amaryllis, Karol Bagh"
1912,3,3,Semi-Furnished,1,27500000,Almost_ready,New_Property,Apartment,14382,"The Amaryllis, Karol Bagh"
5236,5,7,Unfurnished,3,73700000,Almost_ready,New_Property,Apartment,14092,"The Amaryllis, Karol Bagh"
2805,4,4,Unfurnished,2,52300000,Almost_ready,Resale,Apartment,14092,"The Amaryllis, Karol Bagh"
1500,3,3,Unfurnished,2,16000000,Ready_to_move,Resale,Apartment,14092,"DDA Mig Flat, Prasad Nagar, Karol Bagh"
1280,3,3,Furnished,2,15000000,Ready_to_move,Resale,Builder_Floor,14092,Karol Bagh
1775,3,3,Semi-Furnished,1,25500000,Almost_ready,New_Property,Apartment,14366,"The Amaryllis, Karol Bagh"
675,2,2,Semi-Furnished,1,10000000,Ready_to_move,Resale,Builder_Floor,14815,Karol Bagh
576,2,2,Unfurnished,1,5000000,Ready_to_move,Resale,Apartment,14815,"Prasad Nagar, Karol Bagh"
1206,3,3,Semi-Furnished,1,20000000,Ready_to_move,Resale,Builder_Floor,16584,Karol Bagh
1143,2,2,Unfurnished,1,16000000,Ready_to_move,Resale,Apartment,125984,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh"
345,1,1,Semi-Furnished,1,5500000,Ready_to_move,Resale,Builder_Floor,125984,Karol Bagh
720,2,1,Semi-Furnished,1,7000000,Ready_to_move,Resale,Builder_Floor,9722,"Dev Nagar, Karol Bagh"
468,2,2,Unfurnished,1,4100000,Ready_to_move,Resale,Builder_Floor,8761,Karol Bagh
1600,3,3,Semi-Furnished,1,24000000,Ready_to_move,New_Property,Builder_Floor,8761,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties"
950,2,2,Furnished,1,12500000,Ready_to_move,Resale,Apartment,8761,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh"
535,2,1,Furnished,1,3900000,Ready_to_move,New_Property,Apartment,7290,"Dev Nagar, Karol Bagh"
1200,3,2,Semi-Furnished,1,14500000,Ready_to_move,Resale,Builder_Floor,7290,Karol Bagh
1501,3,2,Semi-Furnished,1,20000000,Almost_ready,Resale,Apartment,13324,"The Amaryllis, Karol Bagh"
1135,3,3,Furnished,2,24500000,Almost_ready,Resale,Apartment,13324,"The Amaryllis, Karol Bagh"
1200,3,2,Semi-Furnished,1,20900000,Almost_ready,Resale,Apartment,13324,"The Amaryllis, Karol Bagh"
2200,3,3,Semi-Furnished,1,43100000,Ready_to_move,New_Property,Apartment,13324,"The Amaryllis, Karol Bagh"
1240,3,3,Unfurnished,1,18000000,Ready_to_move,Resale,Apartment,,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)"
3002,4,5,Semi-Furnished,2,50000000,Ready_to_move,Resale,Apartment,,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
1350,3,2,Unfurnished,1,18500000,Ready_to_move,Resale,Apartment,,"New Moti Nagar, Kirti Nagar"
2300,4,5,Semi-Furnished,3,46500000,Ready_to_move,New_Property,Apartment,,"New Moti Nagar, Kirti Nagar"
1429,3,3,Unfurnished,2,17500000,Ready_to_move,Resale,Apartment,,"New Moti Nagar, Kirti Nagar"
2430,4,5,Semi-Furnished,2,42500000,Ready_to_move,Resale,Apartment,,"New Moti Nagar, Kirti Nagar"
1450,3,3,Semi-Furnished,2,15500000,Ready_to_move,New_Property,Apartment,,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
1250,2,2,Furnished,2,15000000,Ready_to_move,Resale,Apartment,,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
2800,4,4,Unfurnished,2,40000000,Ready_to_move,Resale,Apartment,14285,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
1646,3,3,Unfurnished,1,20000000,Ready_to_move,Resale,Apartment,12151,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
900,2,2,Semi-Furnished,1,6700000,Ready_to_move,Resale,Apartment,12151,"New Moti Nagar, Kirti Nagar"
1250,3,2,Semi-Furnished,1,16000000,Ready_to_move,Resale,Apartment,12151,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
900,3,2,Unfurnished,1,8000000,Ready_to_move,Resale,Builder_Floor,8889,"New Moti Nagar, Kirti Nagar"
1590,3,2,Unfurnished,2,25000000,Ready_to_move,New_Property,Apartment,8889,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
990,3,2,Unfurnished,2,25000000,Ready_to_move,Resale,Apartment,8889,"New Moti Nagar, Kirti Nagar"
2282,4,5,Unfurnished,2,37500000,Ready_to_move,Resale,Apartment,8889,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
1260,3,3,Semi-Furnished,1,25000000,Ready_to_move,Resale,Apartment,8889,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
1457,3,3,Unfurnished,1,23000000,Ready_to_move,Resale,Apartment,8889,"New Moti Nagar, Kirti Nagar"
1400,3,2,Semi-Furnished,2,17500000,Ready_to_move,Resale,Apartment,8889,"New Moti Nagar, Kirti Nagar"
2175,4,4,Unfurnished,1,44000000,Ready_to_move,Resale,Apartment,8889,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)"
1450,3,3,Semi-Furnished,2,15000000,Ready_to_move,New_Property,Apartment,8889,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
2800,4,5,Semi-Furnished,2,42500000,Ready_to_move,Resale,Apartment,15178,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
861.112,2,2,Furnished,2,5000000,Ready_to_move,Resale,Builder_Floor,5806,"New Moti Nagar, Kirti Nagar"
2282,4,5,Unfurnished,2,38000000,Ready_to_move,Resale,Apartment,5806,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
1753,3,3,Unfurnished,1,19000000,Ready_to_move,Resale,Apartment,10838,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
2659,4,5,Unfurnished,3,43500000,Ready_to_move,Resale,Apartment,10838,"New Moti Nagar, Kirti Nagar"
1550,3,2,Unfurnished,3,19500000,Ready_to_move,Resale,Apartment,10838,"New Moti Nagar, Kirti Nagar"
1470,3,2,Semi-Furnished,2,14200000,Ready_to_move,New_Property,Apartment,10838,"DLF Capital Greens, New Moti Nagar, Kirti Nagar"
702,3,2,Semi-Furnished,2,14200000,Ready_to_move,Resale,Apartment,10838,"New Moti Nagar, Kirti Nagar"
1138,2,2,Semi-Furnished,2,13500000,Ready_to_move,New_Property,Apartment,10838,"New Moti Nagar, Kirti Nagar"
1600,3,3,Semi-Furnished,2,21000000,Ready_to_move,New_Property,Builder_Floor,,Sheikh Sarai Phase 1
1600,3,3,Semi-Furnished,1,22500000,Ready_to_move,Resale,Builder_Floor,,Sheikh Sarai Phase 1
1250,2,4,Semi-Furnished,1,19000000,Ready_to_move,Resale,Builder_Floor,,Sheikh Sarai
810,3,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Builder_Floor,,Sheikh Sarai Phase 2
585,2,2,Semi-Furnished,1,4000000,Ready_to_move,Resale,Builder_Floor,,"Savitri Nagar Village, Sheikh Sarai"
1700,3,3,Unfurnished,2,8000000,Ready_to_move,Resale,Builder_Floor,,"Savitri Nagar Village, Sheikh Sarai"
1800,3,4,Semi-Furnished,2,19000000,Ready_to_move,Resale,Apartment,10556,Sheikh Sarai Phase 1
600,1,1,Unfurnished,2,7000000,Ready_to_move,New_Property,Apartment,10556,Sheikh Sarai Phase 2
1250,3,3,Unfurnished,1,5800000,Ready_to_move,New_Property,Builder_Floor,10556,"Panchsheel Vihar, Sheikh Sarai"
600,3,2,Semi-Furnished,1,8000000,Ready_to_move,Resale,Builder_Floor,10556,"Savitri Nagar Village, Sheikh Sarai"
1600,3,4,Unfurnished,1,18800000,Ready_to_move,Resale,Apartment,10556,Sheikh Sarai Phase 1
1100,3,2,Semi-Furnished,1,6000000,Ready_to_move,New_Property,Builder_Floor,10556,"Panchsheel Vihar, Sheikh Sarai"
450,1,1,Unfurnished,1,2200000,Ready_to_move,New_Property,Apartment,10556,"Panchsheel Vihar, Sheikh Sarai"
855,3,2,Semi-Furnished,1,6500000,Ready_to_move,Resale,Builder_Floor,10556,"Savitri Nagar Village, Sheikh Sarai"
1291.668,3,2,Unfurnished,1,23500000,Ready_to_move,Resale,Apartment,10556,Sheikh Sarai Phase 1
1300,2,2,Semi-Furnished,2,16000000,Ready_to_move,Resale,Apartment,12307,Sheikh Sarai Phase 1
1350,3,3,Unfurnished,2,20000000,Ready_to_move,Resale,Apartment,12307,Sheikh Sarai Phase 1
900,2,2,Unfurnished,2,5500000,Ready_to_move,New_Property,Builder_Floor,12307,Sheikh Sarai Phase 1
850,2,2,Semi-Furnished,1,13500000,Ready_to_move,Resale,Apartment,15882,Sheikh Sarai Phase 1
1650,3,3,Semi-Furnished,1,22500000,Ready_to_move,Resale,Builder_Floor,15882,Sheikh Sarai Phase 1
650,2,2,Unfurnished,1,3800000,Ready_to_move,Resale,Apartment,15882,"Panchsheel Vihar, Sheikh Sarai"
630,2,2,Semi-Furnished,1,4600000,Ready_to_move,Resale,Builder_Floor,65714,"Apna Apartments, Savitri Nagar Village, Sheikh Sarai"
1250,2,1,Semi-Furnished,2,17500000,Ready_to_move,Resale,Apartment,65714,Sheikh Sarai Phase 1
1800,4,3,Furnished,2,5500000,Ready_to_move,New_Property,Builder_Floor,65714,"Panchsheel Vihar, Sheikh Sarai"
1500,3,3,Semi-Furnished,2,22500000,Ready_to_move,Resale,Builder_Floor,65714,Sheikh Sarai Phase 1
1100,2,2,Semi-Furnished,1,12500000,Ready_to_move,Resale,Apartment,11363,Sheikh Sarai Phase 1
1400,3,2,Semi-Furnished,2,19000000,Ready_to_move,Resale,Apartment,13571,Sheikh Sarai Phase 1
1300,2,2,Semi-Furnished,2,15500000,Ready_to_move,Resale,Apartment,11923,Sheikh Sarai Phase 1
1100,2,2,Semi-Furnished,2,13500000,Ready_to_move,Resale,Apartment,12272,Sheikh Sarai Phase 1
1600,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Apartment,13125,Sheikh Sarai Phase 1
2250,4,4,Semi-Furnished,2,50000000,Ready_to_move,New_Property,Builder_Floor,,"Punjabi Bagh Enclave, Punjabi Bagh West"
2592,4,3,Unfurnished,2,42500000,Ready_to_move,Resale,Builder_Floor,,Punjabi Bagh
1800,4,4,Unfurnished,2,45500000,Almost_ready,New_Property,Builder_Floor,,Punjabi Bagh West
1700,3,3,Semi-Furnished,2,23000000,Ready_to_move,Resale,Builder_Floor,,Punjabi Bagh
1640,3,3,Unfurnished,1,12000000,Ready_to_move,Resale,Apartment,,Punjabi Bagh West
2572,3,3,Furnished,4,35000000,Ready_to_move,Resale,Apartment,13608,Punjabi Bagh West
2100,3,3,Semi-Furnished,1,25000000,Ready_to_move,Resale,Builder_Floor,11905,"Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh"
1620,3,3,Semi-Furnished,1,29000000,Ready_to_move,New_Property,Builder_Floor,11905,"Punjabi Bagh Extension, Punjabi Bagh"
2500,4,4,Semi-Furnished,2,80000000,Ready_to_move,New_Property,Builder_Floor,11905,Punjabi Bagh West
2250,3,3,Semi-Furnished,2,20500000,Ready_to_move,Resale,Apartment,11905,Punjabi Bagh West
2445,4,4,Semi-Furnished,1,52500000,Ready_to_move,Resale,Apartment,11905,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh"
2250,4,4,Unfurnished,2,37500000,Ready_to_move,New_Property,Builder_Floor,11905,Punjabi Bagh
800,2,2,Semi-Furnished,2,7500000,Ready_to_move,Resale,Apartment,11905,"Punjabi Bagh Enclave, Punjabi Bagh West"
1450,3,3,Semi-Furnished,2,32500000,Ready_to_move,Resale,Builder_Floor,11905,"Punjabi Bagh Enclave, Punjabi Bagh"
1440,3,3,Unfurnished,2,24500000,Ready_to_move,Resale,Builder_Floor,11905,"Punjabi Bagh Extension, Punjabi Bagh"
5220,5,5,Unfurnished,2,65000000,Ready_to_move,Resale,Builder_Floor,11905,Punjabi Bagh West
1800,3,3,Semi-Furnished,2,27500000,Ready_to_move,New_Property,Builder_Floor,11905,Punjabi Bagh
4455,5,5,Semi-Furnished,1,115000000,Almost_ready,New_Property,Builder_Floor,11905,Punjabi Bagh West
195,3,3,Semi-Furnished,1,28000000,Almost_ready,New_Property,Builder_Floor,11905,"Punjabi Bagh Extension, Punjabi Bagh"
807.2925,2,1,Semi-Furnished,1,8000000,Ready_to_move,Resale,Builder_Floor,9909,"Punjabi Bagh Extension, Punjabi Bagh"
3500,4,4,Furnished,3,75100000,Ready_to_move,New_Property,Builder_Floor,9909,Punjabi Bagh West
1000,2,2,Semi-Furnished,1,7800000,Ready_to_move,Resale,Apartment,7800,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh"
900,2,2,Semi-Furnished,1,15000000,Ready_to_move,Resale,Builder_Floor,16667,"Bhagwan Das Nagar, Punjabi Bagh"
1800,3,3,Furnished,1,27500000,Ready_to_move,Resale,Builder_Floor,15278,Punjabi Bagh East
17010,3,3,Semi-Furnished,2,25000000,Ready_to_move,Resale,Builder_Floor,15278,Punjabi Bagh West
2340,4,4,Semi-Furnished,1,26000000,Ready_to_move,Resale,Builder_Floor,15278,Punjabi Bagh East
1350,3,3,Unfurnished,1,23500000,Ready_to_move,Resale,Apartment,15278,Punjabi Bagh East
464,3,1,Unfurnished,1,4200000,Ready_to_move,Resale,Builder_Floor,15278,"Bhagwan Das Nagar, Punjabi Bagh"
954,2,2,Unfurnished,1,10000000,Ready_to_move,Resale,Builder_Floor,15278,Punjabi Bagh East
1155,2,2,Semi-Furnished,1,18500000,Ready_to_move,Resale,Builder_Floor,15278,"Pal Mohan Apartments, Punjabi Bagh"
700,2,2,Unfurnished,,16500000,Ready_to_move,Resale,Apartment,,Alaknanda
980,2,2,Semi-Furnished,2,13800000,Ready_to_move,Resale,Apartment,,"Shivalik Apartments, Alaknanda"
1350,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Apartment,,"Narmada Apartment, Alaknanda"
1800,3,3,Semi-Furnished,2,22500000,Ready_to_move,Resale,Apartment,,"Gangotri Enclave, Alaknanda"
968.751,2,2,Semi-Furnished,2,15000000,Ready_to_move,Resale,Apartment,,"Aravali Apartments, Alaknanda"
1250,3,3,Semi-Furnished,2,20000000,Ready_to_move,New_Property,Apartment,,"Narmada Apartment, Alaknanda"
1800,3,3,Furnished,2,20000000,Ready_to_move,New_Property,Apartment,,"Aravali Apartments, Alaknanda"
1400,3,2,Semi-Furnished,2,26000000,Ready_to_move,Resale,Builder_Floor,,"Shivalik Apartments, Alaknanda"
1000,3,3,Semi-Furnished,2,19500000,Ready_to_move,Resale,Apartment,,"Narmada Apartment, Alaknanda"
1800,4,2,Semi-Furnished,1,21500000,Ready_to_move,Resale,Apartment,,"Tara Apartment, Alaknanda"
1500,3,3,Unfurnished,1,26500000,Ready_to_move,New_Property,Apartment,,Alaknanda
1600,3,3,Semi-Furnished,2,20000000,Ready_to_move,Resale,Apartment,12500,"Narmada Apartment, Alaknanda"
1400,3,3,Furnished,1,18000000,Ready_to_move,Resale,Apartment,12500,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate"
1400,3,2,Unfurnished,1,19000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
2700,4,4,Unfurnished,2,36500000,Ready_to_move,Resale,Builder_Floor,12500,Greater Kailash 4 Nri Colony
1100,2,2,Unfurnished,2,15000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1200,2,2,Semi-Furnished,2,17500000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1400,2,2,Semi-Furnished,2,14000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1500,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Apartment,12500,"Project Gangotri Enclave, Alaknanda"
1320,3,2,Unfurnished,2,15600000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1300,3,3,Unfurnished,2,19000000,Ready_to_move,Resale,Apartment,12500,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda"
1150,2,2,Unfurnished,1,16500000,Ready_to_move,Resale,Apartment,12500,"Narmada Apartment, Alaknanda"
1440,3,3,Unfurnished,1,19000000,Ready_to_move,Resale,Apartment,12500,Alaknanda
1400,2,2,Unfurnished,1,16500000,Ready_to_move,Resale,Apartment,12500,"Nilgiri Apartment, Alaknanda"
450,1,1,Semi-Furnished,1,3000000,Ready_to_move,Resale,Builder_Floor,12500,Alaknanda
1300,2,2,Semi-Furnished,1,15000000,Ready_to_move,Resale,Apartment,11538,"Yamuna Apartment, Alaknanda"
1200,2,2,Unfurnished,1,14300000,Ready_to_move,Resale,Apartment,11538,"Nilgiri Apartment, Alaknanda"
1300,3,2,Unfurnished,1,18500000,Ready_to_move,Resale,Apartment,11538,"Nilgiri Apartment, Alaknanda"
1400,3,3,Furnished,1,19000000,Ready_to_move,Resale,Apartment,11538,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate"
1400,3,3,Semi-Furnished,1,19000000,Ready_to_move,Resale,Apartment,11538,Alaknanda
500,2,2,Semi-Furnished,1,3300000,Ready_to_move,New_Property,Builder_Floor,,"Govindpuri Extension, Kalkaji"
700,2,2,Semi-Furnished,1,3800000,Ready_to_move,New_Property,Builder_Floor,,"Govindpuri Extension, Kalkaji"
900,3,3,Semi-Furnished,1,7000000,Ready_to_move,New_Property,Builder_Floor,,"Govindpuri Extension, Kalkaji"
1260,3,3,Semi-Furnished,2,16500000,Ready_to_move,Resale,Builder_Floor,,Kalkaji
950,3,2,Semi-Furnished,1,8000000,Ready_to_move,New_Property,Apartment,,"Govindpuri Extension, Kalkaji"
405,1,1,Unfurnished,1,5600000,Ready_to_move,Resale,Builder_Floor,,"DDA LIG Flat, Kalkaji"
1800,2,2,Furnished,1,21000000,Ready_to_move,Resale,Builder_Floor,,Kalkaji
1300,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Builder_Floor,,Kalkaji
1000,3,3,Semi-Furnished,2,8600000,Ready_to_move,New_Property,Apartment,,"Govindpuri Extension, Kalkaji"
900,3,2,Semi-Furnished,2,6600000,Ready_to_move,Resale,Apartment,,"Giri Nagar, KalkaJi"
1800,3,3,Semi-Furnished,2,14000000,Ready_to_move,Resale,Builder_Floor,,"Govindpuri Extension, Kalkaji"
720,2,2,Unfurnished,2,4700000,Ready_to_move,Resale,Builder_Floor,,"Govindpuri Extension, Kalkaji"
1485,3,3,Unfurnished,1,30000000,Ready_to_move,Resale,Apartment,,"Rishi Apartment, Kalkaji"
1600,3,3,Semi-Furnished,2,26000000,Ready_to_move,Resale,Builder_Floor,,Kalkaji
1200,2,2,Furnished,2,18500000,Ready_to_move,Resale,Apartment,,"Deshbandhu Apartments, Kalkaji"
900,2,2,Semi-Furnished,2,6500000,Ready_to_move,Resale,Apartment,,"Dda Janta Flats, Kalkaji"
900,2,2,Unfurnished,2,15000000,Ready_to_move,Resale,Apartment,,Kalkaji
800,2,2,Semi-Furnished,1,8000000,Ready_to_move,Resale,Builder_Floor,10000,"Kalkaji super area 800 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 2 ownership Freehold 2 bhk flat for sale in kalkaji this is third floor with 2 bed room and bathrooms very peace full location and posh. The Summer Fields School is considered as among the best school of New Delhi and is located just beside to this property. Within the range of 4-5km, you will find some of the well-equipped hospitals which include AIMS Hospital and Moolchand Hospital.for more information about this flat please call me feel free. read more Contact Agent View Phone No. Share Feedback Agent Rose Estate 100+ Buyers Served"
1150,2,3,Semi-Furnished,2,16100000,Ready_to_move,Resale,Apartment,10000,"Deshbandhu Apartments, Kalkaji"
900,3,3,Semi-Furnished,1,6800000,Ready_to_move,New_Property,Builder_Floor,10000,"Govindpuri Extension, Kalkaji"
1070,3,2,Furnished,1,6800000,Ready_to_move,Resale,Apartment,10000,Kalkaji Extention
1050,2,2,Unfurnished,1,9000000,Ready_to_move,Resale,Apartment,10000,Kalkaji Extention
1000,2,2,Semi-Furnished,1,18000000,Ready_to_move,Resale,Builder_Floor,18000,"Kalkaji super area 1000 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Very beautiful 3 bedroom with attached washroom , drawing dining , modular kitchen , ac , servant room , power backup, powder room, separate underground and overhead water tanks, walking distance to market , easy access to ring road . For more details and site visit please contact cosmo properties. read more Contact Agent View Phone No. Share Feedback Agent Zee Associates"
1550,3,3,Unfurnished,2,27500000,Ready_to_move,Resale,Builder_Floor,18000,"Mandakini Enclave Project, Kalkaji"
1300,3,2,Unfurnished,1,13500000,Ready_to_move,Resale,Apartment,18000,"Deshbandhu Apartments, Kalkaji carpet area 1300 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road society Deshbandhu Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Third Floor with terrace 3 bhk builder floor apartment with 2 attached bathrooms located in kalkaji Deshbandu apartment . all water and electrical connections installed, very spacious drawing room , 2 balconies in front and rear each dedicated parking spot for 1 car. extra parking space available for additional cars, Immediately for sale , read more Contact Agent View Phone No. Share Feedback Agent Bhawani Realtors"
810,2,2,Semi-Furnished,1,14000000,Ready_to_move,New_Property,Builder_Floor,18000,Kalkaji
900,2,2,Furnished,1,9000000,Ready_to_move,Resale,Builder_Floor,18000,Kalkaji
1200,2,2,Unfurnished,1,16000000,Ready_to_move,Resale,Apartment,18000,"Deshbandhu Apartments, Kalkaji"
1000,2,3,Semi-Furnished,1,11000000,Ready_to_move,Resale,Apartment,18000,Kalkaji Extention
720,2,2,Unfurnished,1,5500000,Almost_ready,New_Property,Builder_Floor,18000,"Govindpuri Extension, Kalkaji"
2520,3,3,Unfurnished,,47500000,Ready_to_move,New_Property,Builder_Floor,,Hauz Khas
1700,3,4,Unfurnished,2,45000000,Ready_to_move,New_Property,Builder_Floor,,Hauz Khas
1800,3,3,Semi-Furnished,2,43500000,Ready_to_move,New_Property,Builder_Floor,24166,Hauz Khas
6000,5,5,Semi-Furnished,3,180000000,Ready_to_move,New_Property,Apartment,30000,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas"
1800,4,4,Semi-Furnished,2,80000000,Ready_to_move,New_Property,Builder_Floor,30000,Hauz Khas
2000,3,3,Unfurnished,2,37500000,Ready_to_move,Resale,Apartment,30000,"Sarva Priya Apartment, Hauz Khas"
2066,4,4,Unfurnished,2,60000000,Almost_ready,New_Property,Builder_Floor,30000,Hauz Khas
2050,3,3,Semi-Furnished,2,71000000,Ready_to_move,New_Property,Builder_Floor,30000,"Hauz Khas Enclave, Hauz Khas"
1100,3,3,Unfurnished,2,18500000,Ready_to_move,Resale,Apartment,30000,"Safdarjung Development Area, Hauz Khas"
4500,4,4,Semi-Furnished,2,70000000,Ready_to_move,New_Property,Builder_Floor,30000,Hauz Khas
4500,4,5,Semi-Furnished,2,85000000,Ready_to_move,New_Property,Builder_Floor,170000,"Hauz Khas Enclave, Hauz Khas"
6500,4,5,Unfurnished,3,190000000,Ready_to_move,New_Property,Builder_Floor,170000,"Mayfair garden, Hauz Khas"
4350,4,6,Semi-Furnished,2,135000000,Ready_to_move,New_Property,Apartment,170000,"Orchid Metropolis, Hauz Khas"
1750,3,3,Unfurnished,2,35000000,Ready_to_move,Resale,Builder_Floor,170000,Hauz Khas
3600,4,4,Semi-Furnished,2,65000000,Almost_ready,New_Property,Builder_Floor,18055,"Safdarjung Development Area, Hauz Khas"
1200,2,2,Furnished,1,27500000,Ready_to_move,Resale,Builder_Floor,18055,"Hauz Khas Enclave, Hauz Khas"
